process_id,detail_id,master_desc,remark
048N0002,E22500102,Entity,
048N0002,E23000103,Entity,
048N0002,E23300101,Entity,
048N0002,E23300101,Entity,
048N0002,E24050198,Entity,Tepla
048N0002,E24100201,Placement Entity,
048N0002,E24100301,Reflow Entity,
048N0002,E24100401,Cleaning Entity,
048N0002,E24300199,Entity,Saw Type
048N0002,O20700198,Lot Size,11880
048N0002,R20100698,Entity Code,C
048N0002,R20800698,PTN No,66
048N0002,R21500198,PTN no,06
048N0002,R22500198,PTN no,15
048N0002,R23300398,PTN no,06
048N0002,R24050198,PTN no,04
048N0002,S20400102,Support Entity,
048N0002,S20400102,Support Entity,
048N0002,S22000102,Support Entity,
048N0002,S22000103,Support Entity,SU-25090-405F15
048N0007,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048N0007,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048N0007,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048N0007,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048N0007,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048N0007,E22000298,Entity (KNS),Maxum Plus;Ultra;Iconn;Iconn Plus;RAPID
048N0007,E22500102,Entity,
048N0007,O20700198,Lot Size,5940
048N0007,R20100698,Entity Code,C
048N0007,R20800698,PTN No,63
048N0007,R21500198,PTN no,05
048N0007,R22500198,PTN no,02
048N0007,R23300398,PTN no,04
048N0007,R24050198,PTN no,04
048N0007,S20400102,Support Entity,
048N0007,S20400102,Support Entity,
048N0007,S22000101,Support Entity,SU-22075-325F15
048N0007,S22000102,Support Entity,
048N0007,S22000103,Support Entity,SU-24075-355E
048N0E02ENG,E20700199,Entity,DB-800; DB-830
048N0E02ENG,E20700199,Entity,DB-800; DB-830
048N0E02ENG,E20700199,Entity,DB-800; DB-830
048N0E02ENG,E22000298,Entity (KNS),Ultra;Iconn
048N0E02ENG,E22500101,Entity,
048N0E02ENG,O20700198,Lot Size,5940
048N0E02ENG,R20100698,Entity Code,Y
048N0E02ENG,R20800698,PTN No,DV-028
048N0E02ENG,R21500198,PTN no,05
048N0E02ENG,R22500198,PTN no,15
048N0E02ENG,R23300398,PTN no,06
048N0E02ENG,R24050198,PTN no,04
048N0E02ENG,S20400102,Support Entity,
048N0E02ENG,S20400102,Support Entity,
048N0E02ENG,S22000102,Support Entity,
048N0E02ENG,S22000103,Support Entity,SU-25090-405F15
048N0E03ENG,E20700199,Entity,DB-800; DB-830
048N0E03ENG,E20700199,Entity,DB-800; DB-830
048N0E03ENG,E20700199,Entity,DB-800; DB-830
048N0E03ENG,E22000298,Entity (KNS),Ultra;Iconn
048N0E03ENG,E22500101,Entity,
048N0E03ENG,O20700198,Lot Size,5940
048N0E03ENG,R20100698,Entity Code,Y
048N0E03ENG,R20800698,PTN No,DV-028
048N0E03ENG,R21500198,PTN no,05
048N0E03ENG,R22500198,PTN no,15
048N0E03ENG,R23300398,PTN no,06
048N0E03ENG,R24050198,PTN no,04
048N0E03ENG,S20400102,Support Entity,
048N0E03ENG,S20400102,Support Entity,
048N0E03ENG,S22000102,Support Entity,
048N0E03ENG,S22000103,Support Entity,SU-24075-355E
048N0E04ENG,E20700199,Entity,DB-800; DB-830
048N0E04ENG,E20700199,Entity,DB-800; DB-830
048N0E04ENG,E20700199,Entity,DB-800; DB-830
048N0E04ENG,E22000298,Entity (KNS),Ultra;Iconn
048N0E04ENG,E22500101,Entity,
048N0E04ENG,O20700198,Lot Size,5940
048N0E04ENG,R20100698,Entity Code,Y
048N0E04ENG,R20800698,PTN No,DV-028
048N0E04ENG,R21500198,PTN no,05
048N0E04ENG,R22500198,PTN no,15
048N0E04ENG,R23300398,PTN no,06
048N0E04ENG,R24050198,PTN no,04
048N0E04ENG,S20400102,Support Entity,
048N0E04ENG,S20400102,Support Entity,
048N0E04ENG,S22000102,Support Entity,
048N0E04ENG,S22000103,Support Entity,SI-23066-283F12
048TP074,E20700199,Entity,DB-700
048TP074,E20700199,Entity,DB-700
048TP074,E20700199,Entity,DB-700
048TP074,E20800101,Entity,
048TP074,E21500199,Entity,E&R
048TP074,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP074,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP074,E23000103,Entity,
048TP074,E23300101,Entity,
048TP074,E23300101,Entity,
048TP074,E24000101,Entity,
048TP074,E24100101,SP Entity,
048TP074,E24100199,SP Entity,Rework X-ray : 10 points
048TP074,E24300101,Entity,
048TP074,O20700198,Lot Size,2160
048TP074,R20800698,PTN No,11
048TP074,R21500198,PTN no,04
048TP074,R23300398,PTN no,06
048TP074,R24250398,PTN no,08
048TP074,S20400102,Support Entity,
048TP074,S20400102,Support Entity,
048TP074,S22000101,Support Entity,SU-25090-405F15
048TP074,S22000102,Support Entity,
048TP074,S22000103,Support Entity,SU-25090-405F15
048TP076,E20700199,Entity,DB-700
048TP076,E20700199,Entity,DB-700
048TP076,E20700199,Entity,DB-700
048TP076,E20800101,Entity,
048TP076,E21500199,Entity,E&R
048TP076,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP076,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP076,E23000103,Entity,
048TP076,E23300101,Entity,
048TP076,E23300101,Entity,
048TP076,E24000101,Entity,
048TP076,E24100101,SP Entity,
048TP076,E24100199,SP Entity,Rework X-ray : 10 points
048TP076,E24300101,Entity,
048TP076,O20700198,Lot Size,2160
048TP076,R20800698,PTN No,11
048TP076,R21500198,PTN no,04
048TP076,R23300398,PTN no,06
048TP076,R24250398,PTN no,08
048TP076,S20400102,Support Entity,
048TP076,S20400102,Support Entity,
048TP076,S22000101,Support Entity,SU-25090-405F15
048TP076,S22000102,Support Entity,
048TP076,S22000103,Support Entity,SU-25090-405F15
048TP079,E20700199,Entity,DB-700
048TP079,E20700199,Entity,DB-700
048TP079,E20700199,Entity,DB-700
048TP079,E20800101,Entity,
048TP079,E21500199,Entity,E&R
048TP079,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP079,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP079,E23000103,Entity,
048TP079,E23300101,Entity,
048TP079,E23300101,Entity,
048TP079,E24000101,Entity,
048TP079,E24100101,SP Entity,
048TP079,E24100199,SP Entity,Rework X-ray : 10 points
048TP079,E24300101,Entity,
048TP079,O20700198,Lot Size,2160
048TP079,R20800698,PTN No,11
048TP079,R21500198,PTN no,04
048TP079,R23300398,PTN no,06
048TP079,R24250398,PTN no,08
048TP079,S20400102,Support Entity,
048TP079,S20400102,Support Entity,
048TP079,S22000101,Support Entity,SU-25090-405F15
048TP079,S22000102,Support Entity,
048TP083,E20700199,Entity,ESEC 2100/ DB-700/ DB-800
048TP083,E20700199,Entity,ESEC 2100/ DB-700/ DB-800
048TP083,E20700199,Entity,ESEC 2100/ DB-700/ DB-800
048TP083,E20800101,Entity,
048TP083,E21500199,Entity,E&R
048TP083,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP083,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP083,E23000103,Entity,
048TP083,E23300101,Entity,
048TP083,E23300101,Entity,
048TP083,E24000101,Entity,
048TP083,E24100101,SP Entity,
048TP083,E24100199,SP Entity,Rework X-ray : 10 points
048TP083,E24300101,Entity,
048TP083,O20700198,Lot Size,2160
048TP083,R20100698,Entity Code,Y
048TP083,R20800698,PTN No,09
048TP083,R21500198,PTN no,04
048TP083,R23300398,PTN no,06
048TP083,R24250398,PTN no,08
048TP083,S20400102,Support Entity,
048TP083,S20400102,Support Entity,
048TP083,S22000101,Support Entity,SU-24075-355E
048TP083,S22000102,Support Entity,
048TP090,E20700199,Entity,ESEC 2100/ DB-700/ DB-800
048TP090,E20700199,Entity,ESEC 2100/ DB-700/ DB-800
048TP090,E20700199,Entity,ESEC 2100/ DB-700/ DB-800
048TP090,E20800101,Entity,
048TP090,E21500199,Entity,E&R
048TP090,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP090,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP090,E23000103,Entity,
048TP090,E23300101,Entity,
048TP090,E23300101,Entity,
048TP090,E24000101,Entity,
048TP090,E24100101,SP Entity,
048TP090,E24100199,SP Entity,Rework X-ray : 10 points
048TP090,E24300101,Entity,
048TP090,O20700198,Lot Size,2160
048TP090,R20100698,Entity Code,Y
048TP090,R20800698,PTN No,09
048TP090,R21500198,PTN no,04
048TP090,R23300398,PTN no,06
048TP090,R24250398,PTN no,08
048TP090,S20400102,Support Entity,
048TP090,S20400102,Support Entity,
048TP090,S22000101,Support Entity,1851-12-437P38
048TP090,S22000102,Support Entity,
048TP090ENG,E20700199,Entity,DB-800; DB-700
048TP090ENG,E20700199,Entity,DB-800; DB-700
048TP090ENG,E20700199,Entity,DB-800; DB-700
048TP090ENG,E20800101,Entity,
048TP090ENG,E21500199,Entity,E&R
048TP090ENG,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP090ENG,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP090ENG,E23000103,Entity,
048TP090ENG,E23300101,Entity,
048TP090ENG,E23300101,Entity,
048TP090ENG,E24000101,Entity,
048TP090ENG,E24100101,SP Entity,
048TP090ENG,E24100199,SP Entity,Rework X-ray : 10 points
048TP090ENG,E24300101,Entity,
048TP090ENG,O20700198,Lot Size,2160
048TP090ENG,R20800698,PTN No,63
048TP090ENG,R21500198,PTN no,04
048TP090ENG,R23300398,PTN no,06
048TP090ENG,R24250398,PTN no,08
048TP090ENG,S20400102,Support Entity,
048TP090ENG,S20400102,Support Entity,
048TP090ENG,S22000101,Support Entity,SU-25090-405F15
048TP090ENG,S22000102,Support Entity,
048TP091ENG,E20700199,Entity,DB-800; DB-700
048TP091ENG,E20700199,Entity,DB-800; DB-700
048TP091ENG,E20700199,Entity,DB-800; DB-700
048TP091ENG,E20800101,Entity,
048TP091ENG,E21500199,Entity,E&R
048TP091ENG,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP091ENG,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP091ENG,E23000103,Entity,
048TP091ENG,E23300101,Entity,
048TP091ENG,E23300101,Entity,
048TP091ENG,E24000101,Entity,
048TP091ENG,E24100101,SP Entity,
048TP091ENG,E24100199,SP Entity,Rework X-ray : 10 points
048TP091ENG,E24300101,Entity,
048TP091ENG,O20700198,Lot Size,2160
048TP091ENG,R20800698,PTN No,63
048TP091ENG,R21500198,PTN no,04
048TP091ENG,R23300398,PTN no,06
048TP091ENG,R24250398,PTN no,08
048TP091ENG,S20400102,Support Entity,
048TP091ENG,S20400102,Support Entity,
048TP091ENG,S22000101,Support Entity,SU-25090-405F15
048TP091ENG,S22000102,Support Entity,
048TP094,E20700199,Entity,DB-800; DB-700
048TP094,E20700199,Entity,DB-800; DB-700
048TP094,E20700199,Entity,DB-800; DB-700
048TP094,E21500199,Entity,E&R
048TP094,E22000199,Entity,SHINAWA UTC-2000/S
048TP094,E22000199,Entity,SHINAWA UTC-2000/S
048TP094,E22000298,Entity (KNS),Maxum-Plus
048TP094,E23000103,Entity,
048TP094,E23300101,Entity,
048TP094,E23300101,Entity,
048TP094,E24000101,Entity,
048TP094,E24100101,SP Entity,
048TP094,E24100199,SP Entity,Rework X-ray : 10 points
048TP094,E24300101,Entity,
048TP094,O20700198,Lot Size,720
048TP094,R20100698,Entity Code,L
048TP094,R21500198,PTN no,04
048TP094,R22500198,PTN no,05
048TP094,R23300398,PTN no,06
048TP094,R24250398,PTN no,08
048TP094,R31400198,PTN no,11
048TP094,S20400102,Support Entity,
048TP094,S20400102,Support Entity,
048TP094,S22000101,Support Entity,SU-24066-293E
048TP094,S22000102,Support Entity,
048TP094,S22000103,Support Entity,SU-24066-293E
048TP094,S22000199,Support Entity,
048TP121,E20700199,Entity,DB-800; DB-700
048TP121,E20700199,Entity,DB-800; DB-700
048TP121,E20700199,Entity,DB-800; DB-700
048TP121,E22000298,Entity (KNS),Ultra
048TP121,O20700198,Lot Size,2160
048TP121,R20100698,Entity Code,C
048TP121,R20800698,PTN No,11
048TP121,R21500198,PTN no,04
048TP121,R23300398,PTN no,13
048TP121,R24250398,PTN no,08
048TP121,S20400102,Support Entity,
048TP121,S20400102,Support Entity,
048TP121,S22000102,Support Entity,
048TP121,S22000103,Support Entity,SU-25090-405F15
048TP126,E20700199,Entity,DB-700
048TP126,E20700199,Entity,DB-700
048TP126,E20700199,Entity,DB-700
048TP126,E22000298,Entity (KNS),Ultra;Iconn;Maxum Plus
048TP126,E24000101,Entity,
048TP126,E24300101,Entity,
048TP126,O20700198,Lot Size,2160
048TP126,R20100698,Entity Code,Y
048TP126,R20800698,PTN No,09
048TP126,R21500198,PTN no,04
048TP126,R23300398,PTN no,13
048TP126,R24250398,PTN no,08
048TP126,S20400102,Support Entity,
048TP126,S20400102,Support Entity,
048TP126,S22000102,Support Entity,
048TP126,S22000103,Support Entity,SU-25090-405F15
048TP189,E20700199,Entity,DB-700/ DB-800
048TP189,E20700199,Entity,DB-700/ DB-800
048TP189,E20700199,Entity,DB-700/ DB-800
048TP189,E20800101,Entity,
048TP189,E21500199,Entity,E&R
048TP189,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP189,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP189,E23000103,Entity,
048TP189,E23300101,Entity,
048TP189,E23300101,Entity,
048TP189,E24000101,Entity,
048TP189,E24100101,SP Entity,
048TP189,E24100199,SP Entity,Rework X-ray : 10 points
048TP189,E24300101,Entity,
048TP189,O20700198,Lot Size,2160
048TP189,R20800698,PTN No,11
048TP189,R21500198,PTN no,04
048TP189,R23300398,PTN no,06
048TP189,R24250398,PTN no,08
048TP189,S20400102,Support Entity,
048TP189,S20400102,Support Entity,
048TP189,S22000101,Support Entity,FA09P-CD3114-05A
048TP189,S22000102,Support Entity,
048TP192,E20700199,Entity,DB-800; DB-700
048TP192,E20700199,Entity,DB-800; DB-700
048TP192,E20700199,Entity,DB-800; DB-700
048TP192,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP192,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TP192,O20700198,Lot Size,2160
048TP192,R20100698,Entity Code,M
048TP192,R20800698,PTN No,63
048TP192,R21500198,PTN no,04
048TP192,R23300398,PTN no,06
048TP192,R24250398,PTN no,08
048TP192,S20400102,Support Entity,
048TP192,S20400102,Support Entity,
048TP192,S22000101,Support Entity,SU-25090-405F15
048TP192,S22000102,Support Entity,
048TP199,E20700199,Entity,DB-800; DB-700; DB-830
048TP199,E20700199,Entity,DB-800; DB-700; DB-830
048TP199,E20700199,Entity,DB-800; DB-700; DB-830
048TP199,E21300199,Entity,DB-800; DB-700; DB-830
048TP199,E21500199,Entity,E&R
048TP199,E22000199,Entity,SHINAWA UTC-2000/S/3000
048TP199,E22000199,Entity,SHINAWA UTC-2000/S/3000
048TP199,E22000298,Entity (KNS),ICONN / ICONN-PLUS
048TP199,E23000103,Entity,
048TP199,E23300101,Entity,
048TP199,E23300101,Entity,
048TP199,E24000101,Entity,
048TP199,E24100101,SP Entity,
048TP199,E24100199,SP Entity,Rework X-ray : 10 points
048TP199,E24300101,Entity,
048TP199,O20700198,Lot Size,720
048TP199,R21500198,PTN no,04
048TP199,R22500198,PTN no,05
048TP199,R23300398,PTN no,06
048TP199,R24250398,PTN no,08
048TP199,R31400198,PTN no,11
048TP199,S20400199,Support Entity,Dual
048TP199,S20400199,Support Entity,Dual
048TP199,S22000101,Support Entity,SU-24066-293E
048TP199,S22000102,Support Entity,
048TP199,S22000103,Support Entity,SU-24066-293E
048TP213,E20700199,Entity,DB-800
048TP213,E20700199,Entity,DB-800
048TP213,E20700199,Entity,DB-800
048TP213,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
048TP213,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
048TP213,O20700198,Lot Size,2160
048TP213,R20100698,Entity Code,Y
048TP213,R20800698,PTN No,11
048TP213,R21500198,PTN no,04
048TP213,R23300398,PTN no,06
048TP213,R24250398,PTN no,08
048TP213,S20400199,Support Entity,Dual
048TP213,S20400199,Support Entity,Dual
048TP213,S22000101,Support Entity,QQF882640L0033-CMS
048TP213,S22000102,Support Entity,
048TP216,E20700199,Entity,DB-800; DB-700
048TP216,E20700199,Entity,DB-800; DB-700
048TP216,E20700199,Entity,DB-800; DB-700
048TP216,E22000298,Entity (KNS),Ultra;Iconn
048TP216,E24000101,Entity,
048TP216,E24000199,Entity,10 mil L/F;use 10mil tool(��10mil �Ҩ�)
048TP216,E24300101,Entity,
048TP216,E24300199,Entity,Need check dant mark(�n�}�ӻH�W���ˬd)
048TP216,O20700198,Lot Size,2160
048TP216,R20100698,Entity Code,Y
048TP216,R20800698,PTN No,11
048TP216,R21500198,PTN no,04
048TP216,R23300398,PTN no,13
048TP216,R24250398,PTN no,08
048TP216,S20400102,Support Entity,
048TP216,S20400102,Support Entity,
048TP216,S22000102,Support Entity,
048TP216,S22000103,Support Entity,SU-25090-405F15
048TP319ENG,E20700199,Entity,DB-800; DB-700
048TP319ENG,E20700199,Entity,DB-800; DB-700
048TP319ENG,E20700199,Entity,DB-800; DB-700
048TP319ENG,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TP319ENG,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TP319ENG,E22000298,Entity (KNS),Maxum base;Maxum Plus;Iconn Plus;RAPID
048TP319ENG,E23000103,Entity,
048TP319ENG,E23300101,Entity,
048TP319ENG,E23300101,Entity,
048TP319ENG,E24000101,Entity,
048TP319ENG,E24300101,Entity,
048TP319ENG,O20700198,Lot Size,2160
048TP319ENG,R20800698,PTN No,66
048TP319ENG,R21500198,PTN no,04
048TP319ENG,R23300398,PTN no,06
048TP319ENG,R24250398,PTN no,08
048TP319ENG,S20400102,Support Entity,
048TP319ENG,S20400102,Support Entity,
048TP319ENG,S22000101,Support Entity,SU-25090-405F15
048TP319ENG,S22000102,Support Entity,
048TP319ENG,S22000103,Support Entity,SU-25090-405F15
048TP321,E20700199,Entity,DB-800; DB-700
048TP321,E20700199,Entity,DB-800; DB-700
048TP321,E20700199,Entity,DB-800; DB-700
048TP321,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TP321,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TP321,E22000298,Entity (KNS),Maxum base;Maxum Plus;Iconn Plus;RAPID
048TP321,E23000103,Entity,
048TP321,E23300101,Entity,
048TP321,E23300101,Entity,
048TP321,E24000101,Entity,
048TP321,E24300101,Entity,
048TP321,O20700198,Lot Size,2160
048TP321,R20100698,Entity Code,Y
048TP321,R20800698,PTN No,66
048TP321,R21500198,PTN no,04
048TP321,R23300398,PTN no,06
048TP321,R24250398,PTN no,08
048TP321,S20400102,Support Entity,
048TP321,S20400102,Support Entity,
048TP321,S22000101,Support Entity,SU-25090-405F15
048TP321,S22000102,Support Entity,
048TP321,S22000103,Support Entity,SU-25090-405F15
048TR003,E20700199,Entity,DB-800; DB-700
048TR003,E20700199,Entity,DB-800; DB-700
048TR003,E20700199,Entity,DB-800; DB-700
048TR003,E22000199,Entity,SHINKAWA UTC-2000/S/3000
048TR003,E22000199,Entity,SHINKAWA UTC-2000/S/3000
048TR003,E22000298,Entity (KNS),Maxum base/ Maxum Plus/ Ultra/ Iconn
048TR003,O20700198,Lot Size,2160
048TR003,R20800698,PTN No,66
048TR003,R21500198,PTN no,04
048TR003,R23300398,PTN no,02
048TR003,R24250398,PTN no,08
048TR003,S22000101,Support Entity,FA09P-CD3114-05A
048TR003,S22000102,Support Entity,
048TR003,S22000103,Support Entity,FA09P-CD3114-05A
048TR075,E20700199,Entity,DB-800; DB-700; DB-830
048TR075,E20700199,Entity,DB-800; DB-700; DB-830
048TR075,E20700199,Entity,DB-800; DB-700; DB-830
048TR075,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
048TR075,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S;3000
048TR075,E22000298,Entity (KNS),Ultra;Iconn;Maxum base;Maxum Plus
048TR075,O20700198,Lot Size,2160
048TR075,R20100698,Entity Code,N
048TR075,R20800698,PTN No,66
048TR075,R21500198,PTN no,04
048TR075,R23300398,PTN no,02
048TR075,S20400102,Support Entity,
048TR075,S20400102,Support Entity,
048TR075,S22000101,Support Entity,FA09P-CD3114-05A
048TR075,S22000102,Support Entity,
048TR075,S22000103,Support Entity,FA09P-CD3114-05A
048TR083,E20700199,Entity,DB-800; DB-700; DB-830
048TR083,E20700199,Entity,DB-800; DB-700; DB-830
048TR083,E20700199,Entity,DB-800; DB-700; DB-830
048TR083,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TR083,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TR083,E22000298,Entity (KNS),Maxum Plus
048TR083,O20700198,Lot Size,720
048TR083,R20800698,PTN No,11
048TR083,R21500198,PTN no,04
048TR083,R23300398,PTN no,06
048TR083,R24250398,PTN no,08
048TR083,R24720298,PTN no,13
048TR083,S20400102,Support Entity,
048TR083,S20400102,Support Entity,
048TR083,S22000101,Support Entity,FA09P-CD3114-05A
048TR083,S22000102,Support Entity,
048TR083,S22000103,Support Entity,FA09P-CD3114-05A
048TR104,E20700199,Entity,DB-700
048TR104,E20700199,Entity,DB-700
048TR104,E20700199,Entity,DB-700
048TR104,E22000199,Entity,SHINKAWA UTC-1000/S;2000/S;3000
048TR104,E22000199,Entity,SHINKAWA UTC-1000/S;2000/S;3000
048TR104,E22000298,Entity (KNS),Maxum base/ Maxum Plus/ Ultra/ Iconn
048TR104,O20700198,Lot Size,720
048TR104,R20100698,Entity Code,Y
048TR104,R21500198,PTN no,04
048TR104,R23300398,PTN no,06
048TR104,R24250398,PTN no,08
048TR104,R24720298,PTN no,13
048TR104,S22000101,Support Entity,FA09P-CD3114-05A
048TR104,S22000102,Support Entity,
048TR122,E20700199,Entity,ESEC-2100; DB-700
048TR122,E20700199,Entity,ESEC-2100; DB-700
048TR122,E20700199,Entity,ESEC-2100; DB-700
048TR122,E20800101,Entity,
048TR122,E21300199,Entity,ESEC-2100; DB-700
048TR122,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
048TR122,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
048TR122,E22000298,Entity (KNS),Maxum Plus
048TR122,O20700198,Lot Size,720
048TR122,R20100698,Entity Code,Y
048TR122,R20800698,PTN No,11
048TR122,R21500198,PTN no,04
048TR122,R23300398,PTN no,06
048TR122,R24250398,PTN no,08
048TR122,R24720298,PTN no,13
048TR122,S20400102,Support Entity,
048TR122,S20400102,Support Entity,
048TR122,S22000101,Support Entity,FA09P-CD3114-05A
048TR122,S22000102,Support Entity,
048TR122,S22000103,Support Entity,FA09P-CD3114-05A
048TR124,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TR124,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TR124,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TR124,E21300199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TR124,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S
048TR124,E22000199,Entity,SHINKAWA UTC-1000/1000S;2000/2000S
048TR124,E22000298,Entity (KNS),Maxum Plus
048TR124,O20700198,Lot Size,720
048TR124,R20100698,Entity Code,Y
048TR124,R20800698,PTN No,66
048TR124,R21500198,PTN no,04
048TR124,R23300398,PTN no,06
048TR124,R24250398,PTN no,08
048TR124,R24720298,PTN no,13
048TR124,S22000101,Support Entity,FA09P-CD3114-05A
048TR124,S22000102,Support Entity,
048TR124,S22000103,Support Entity,FA09P-CD3114-05A
048TR136,E20700199,Entity,DB-700
048TR136,E20700199,Entity,DB-700
048TR136,E20700199,Entity,DB-700
048TR136,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TR136,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TR136,E22000298,Entity (KNS),Maxum Plus
048TR136,E24000101,Entity,
048TR136,E24300101,Entity,
048TR136,O20700198,Lot Size,2160
048TR136,R20800698,PTN No,11
048TR136,R21500198,PTN no,04
048TR136,R23300398,PTN no,06
048TR136,R24720298,PTN no,13
048TR136,S22000101,Support Entity,SU-25090-405F15
048TR136,S22000102,Support Entity,
048TR136,S22000103,Support Entity,SU-25090-405F15
048TV269,E20700199,Entity,DB-800; DB-700
048TV269,E20700199,Entity,DB-800; DB-700
048TV269,E20700199,Entity,DB-800; DB-700
048TV269,E21300199,Entity,DB-800; DB-700
048TV269,E21500199,Entity,E&R
048TV269,E22000199,Entity,UTC-2000/2000S;3000;5000S
048TV269,E22000199,Entity,UTC-2000/2000S;3000;5000S
048TV269,E22000298,Entity (KNS),Ultra; Iconn; Maxum Plus
048TV269,E22500199,Entity,TEPLA
048TV269,O20700198,Lot Size,2560
048TV269,R20100698,Entity Code,Y
048TV269,R20800698,PTN No,09
048TV269,R21400198,PTN no,09
048TV269,R21400198,PTN no,09
048TV269,R21500198,PTN no,04
048TV269,R22500198,PTN no,05
048TV269,R23300398,PTN no,06
048TV269,S20400102,Support Entity,
048TV269,S20400102,Support Entity,
048TV269,S22000101,Support Entity,SU-25090-405F15
048TV269,S22000102,Support Entity,
048TV269,S22000103,Support Entity,SU-25090-405F15
048TW160,E20700199,Entity,DB-700
048TW160,E20700199,Entity,DB-700
048TW160,E20700199,Entity,DB-700
048TW160,E21500199,Entity,E&R
048TW160,E22000199,Entity,SHINKAWA UTC-1000S/2000/S
048TW160,E22000199,Entity,SHINKAWA UTC-1000S/2000/S
048TW160,E23000103,Entity,
048TW160,E23300101,Entity,
048TW160,E23300101,Entity,
048TW160,E24000101,Entity,
048TW160,E24100101,SP Entity,
048TW160,E24300101,Entity,
048TW160,O20700198,Lot Size,2160
048TW160,R20100698,Entity Code,L
048TW160,R21500198,PTN no,04
048TW160,R23300398,PTN no,06
048TW160,S20400102,Support Entity,
048TW160,S20400102,Support Entity,
048TW160,S22000101,Support Entity,FG10P-CD4017-05A
048TW160,S22000102,Support Entity,
048TW394,O20700198,Lot Size,2160
048TW394,R20100698,Entity Code,Y
048TW394,R20800698,PTN No,63
048TW394,R21500198,PTN no,04
048TW394,R23300398,PTN no,06
048TW394,R24250398,PTN no,08
048TW394,S20400102,Support Entity,
048TW394,S20400102,Support Entity,
048TW394,S22000101,Support Entity,FG10P-CD4017-05A
048TW394,S22000102,Support Entity,
048TW394,S22000103,Support Entity,SU-25090-405F15
048TW396,O20700198,Lot Size,2160
048TW396,R20100698,Entity Code,Y
048TW396,R20800698,PTN No,11
048TW396,R21500198,PTN no,04
048TW396,R22500198,PTN no,05
048TW396,R23300398,PTN no,06
048TW396,R24250398,PTN no,08
048TW396,S20400102,Support Entity,
048TW396,S20400102,Support Entity,
048TW396,S22000101,Support Entity,FG10P-CD4017-05A
048TW396,S22000102,Support Entity,
048TW404,O20700198,Lot Size,2160
048TW404,R20100698,Entity Code,Y
048TW404,R20800698,PTN No,63
048TW404,R21500198,PTN no,04
048TW404,R23300398,PTN no,06
048TW404,R24250398,PTN no,08
048TW404,S20400102,Support Entity,
048TW404,S20400102,Support Entity,
048TW404,S22000101,Support Entity,FG10P-CD4017-05A
048TW404,S22000102,Support Entity,
048TW404,S22000103,Support Entity,SU-25090-405F15
048TW407,E20700199,Entity,DB-800/DB-700
048TW407,E20700199,Entity,DB-800/DB-700
