BBB27,04-17 20:48:00 > 04-17 22:48:00
BBB28,04-17 22:08:00 > 04-18 00:08:00
BBB29,04-17 10:51:00 > 04-17 12:51:00,04-21 10:17:54 > 04-21 12:17:54
BBB30,04-17 14:05:00 > 04-17 16:05:00
BBB31,04-17 19:58:00 > 04-17 21:52:00
BBB32,04-17 10:25:00 > 04-17 12:25:00,04-18 09:10:58 > 04-18 10:34:58,04-18 22:48:51 > 04-19 00:12:51,04-21 14:30:47 > 04-21 16:30:47
BBB33,04-17 13:37:00 > 04-17 15:31:00,04-17 22:36:25 > 04-18 00:36:25
BBB34,04-17 23:43:00 > 04-18 01:43:00,04-19 09:53:52 > 04-19 11:53:52
BBB35,04-17 12:42:00 > 04-17 14:42:00
BBB36
BBC01,04-17 21:08:00 > 04-17 23:02:00
BBC02,04-17 12:45:00 > 04-17 14:39:00
BBC04,04-17 20:33:00 > 04-17 22:27:00
BBC05,04-17 14:16:00 > 04-17 16:10:00
BBC06
BBC07,04-17 19:08:00 > 04-17 21:02:00
BBC08,04-17 21:15:00 > 04-17 23:09:00
BBC09,04-17 14:20:00 > 04-17 16:20:00
BBC10
BBC11,04-17 16:34:00 > 04-17 18:28:00
BBC12,04-17 21:37:00 > 04-17 23:31:00
BBC13
BBC14
BBC15
BBC16,04-17 13:00:00 > 04-17 14:54:00
BBC17
BBC18
BBC19,04-17 13:29:00 > 04-17 15:23:00
BBC20,04-17 09:15:00 > 04-17 12:30:00
BBC21,04-17 13:19:00 > 04-17 15:13:00
BBC22
BBC23
BBC24,04-17 22:44:00 > 04-18 00:38:00
BBC25
BBC26
BBC27,04-17 13:48:00 > 04-17 15:48:00
BBC28,04-17 14:02:00 > 04-17 15:56:00
BBC29
BBC30,04-17 15:14:00 > 04-17 17:08:00
BBC31
BBC32,04-17 13:56:00 > 04-17 15:50:00
BBC33
BBC34
BBC35
BBC36,04-17 08:30:00 > 04-17 12:30:00
BBC37,04-17 18:38:00 > 04-17 20:32:00
BBC38
BBC39,04-17 20:42:00 > 04-17 22:36:00
BBC40
BBC41,04-17 15:28:00 > 04-17 17:22:00
BBC42,04-17 16:14:00 > 04-17 18:08:00
BBC43,04-17 20:47:00 > 04-17 22:41:00
BBC44,04-17 09:01:00 > 04-17 10:55:00
BBC45
BBC46,04-17 14:40:00 > 04-17 16:40:00
BBC47,04-17 17:11:00 > 04-17 19:05:00
BBC48,04-17 20:00:00 > 04-17 21:54:00
BBC49,04-17 16:59:00 > 04-17 18:53:00
BBC50,04-17 17:09:00 > 04-17 19:09:00
BBC51,04-17 14:30:00 > 04-17 16:24:00
BBC52,04-17 14:48:00 > 04-17 16:42:00
BBC53
BBC54,04-17 21:50:00 > 04-17 23:44:00
BBC55
BBC56,04-17 18:21:00 > 04-17 20:15:00
BBC57
BBC58
BBD01,04-17 08:30:00 > 04-17 10:30:00,04-18 14:47:01 > 04-18 16:47:01
BBD02,04-17 10:52:00 > 04-17 12:52:00,04-18 03:19:32 > 04-18 05:19:32
BBD03,04-17 11:47:00 > 04-17 13:47:00
BBD04,04-17 08:30:00 > 04-17 10:30:00
BBD05,04-17 18:31:00 > 04-17 20:25:00,04-18 18:23:07 > 04-18 20:17:07
BBD06,04-17 09:35:00 > 04-17 12:30:00,04-18 02:57:32 > 04-18 04:57:32
BBD07
BBD08
BBD09
BBD11,04-17 23:22:00 > 04-18 01:16:00
BBD12,04-17 10:53:00 > 04-17 12:53:00
BBD13,04-17 12:22:00 > 04-17 14:22:00
BBD14,04-17 12:50:00 > 04-17 14:44:00
BBD15,04-18 07:32:00 > 04-18 09:32:00,04-19 21:24:36 > 04-19 22:48:36,04-20 20:45:58 > 04-20 22:09:58,04-22 11:53:03 > 04-22 13:17:03
BBD16,04-17 08:30:00 > 04-17 10:30:00,04-18 14:59:18 > 04-18 16:59:18
BBD17,04-17 15:22:00 > 04-17 21:48:00
BBD20,04-17 09:31:00 > 04-17 15:47:00
BBD22,04-17 18:12:00 > 04-17 20:06:00
BBD23,04-17 11:35:00 > 04-17 13:35:00
BBD24,04-17 09:08:00 > 04-17 12:30:00
BBD35,04-17 08:30:00 > 04-17 12:30:00
BBD36,04-17 09:31:00 > 04-17 12:30:00
BBD37,04-17 14:06:00 > 04-17 20:38:00
BBD38,04-17 08:30:00 > 04-17 10:30:00
BBD39,04-18 09:28:00 > 04-18 11:28:00,04-18 11:39:00 > 04-18 13:03:00,04-19 11:00:22 > 04-19 12:24:22
BBD40,04-17 14:15:00 > 04-17 20:42:00
BBD41,04-17 08:30:00 > 04-17 10:30:00,04-17 10:36:00 > 04-17 12:30:00
BBD42,04-17 10:38:00 > 04-17 12:38:00,04-18 03:00:43 > 04-18 05:00:43
BBD43,04-17 20:40:00 > 04-17 22:34:00,04-18 13:12:45 > 04-18 15:06:45
BBD44,04-17 14:33:00 > 04-17 21:16:00
BBD48
BBD49,04-17 22:44:29 > 04-18 00:08:29
BBD50,04-17 13:07:00 > 04-17 18:01:00
BBD51,04-17 08:30:00 > 04-17 12:30:00
BBD52,04-17 12:31:00 > 04-17 14:31:00
BBD53,04-17 19:59:00 > 04-17 21:53:00
BBD54,04-17 15:54:00 > 04-17 17:48:00
BBD56,04-17 16:22:00 > 04-17 23:49:00
BBD57,04-17 08:30:00 > 04-17 12:30:00
BBD58
BBD59,04-17 20:19:00 > 04-17 22:13:00
BBD60
BBD61,04-18 07:24:00 > 04-18 09:24:00,04-20 14:56:16 > 04-20 16:20:16
BBD62,04-17 12:59:00 > 04-17 14:53:00
BBD64,04-17 15:23:00 > 04-17 22:19:00
BBD65,04-17 18:47:00 > 04-17 20:41:00
BBD66,04-17 17:54:00 > 04-17 19:48:00
BBD67,04-18 07:05:00 > 04-18 09:05:00,04-19 13:26:22 > 04-19 14:50:22,04-20 23:57:29 > 04-21 01:21:29
BBD81,04-17 08:30:00 > 04-17 10:30:00,04-18 15:25:05 > 04-18 17:25:05
BBF60
BBF61
BBF62
BBF63
BBF64
BBF65
BBF66,04-17 08:59:00 > 04-17 10:53:00
BBF68,04-17 14:35:00 > 04-17 16:29:00
BBF69
BBF70
BBF71
BBF72
BBF73,04-17 15:21:00 > 04-17 17:15:00
BBF74,04-17 12:52:00 > 04-17 14:46:00
BBF75
BBH08
BBH09
BBH10
BBH11
BBH12
BBH13
BBH14
BBH15
BBH16
BBH17
BBH18
BBH19
BBH20
BBH21
BBH22
BBH23
BBH24
BBH25
BBH26
BBH27
BBH28
BBH29
BBH30
BBH31
BBH32
BBH33
BBH34
BBH35
BBH36
BBH37
BBH38
BBH39
BBH40
BBH41
BBH42
BBH43
BBH44
BBH45
BBH46
BBH47
BBH48
BBH49
BBH50
BBH51
BBH52
BBH53
BBH54
BBH55
BBH56
BBH57
BBH58
BBH59
BBH60
BBH61
BBH62
BBH63
BBH64
BBH65
BBH67
BBH68
BBH69
BBH70
BBH96
BBH97
BBH98
BBH99
BBJ01,04-17 10:02:00 > 04-17 12:30:00
BBJ02,04-17 08:30:00 > 04-17 10:24:00
BBJ03,04-17 18:26:00 > 04-17 20:26:00
BBK16
BBK17
BBK27
BBK28
BBK29
BBK30,04-17 17:11:00 > 04-17 19:05:00
BBK31
BBK32,04-17 16:16:00 > 04-17 18:10:00
BBK33,04-17 16:03:00 > 04-17 17:57:00
BBK34
BBK35,04-17 17:25:00 > 04-17 19:19:00
BBK36
BBK37
BBK38,04-17 08:30:00 > 04-17 10:24:00
BBK39,04-17 17:13:00 > 04-17 19:07:00
BBK40,04-17 08:30:00 > 04-17 10:24:00
BBK41
BBK42
BBK43,04-17 08:30:00 > 04-17 10:24:00
BBK44,04-17 08:30:00 > 04-17 12:30:00
BBL01,04-17 23:27:00 > 04-18 01:21:00
BBL02,04-17 14:52:00 > 04-17 21:46:00
BBL03,04-17 10:39:00 > 04-17 16:23:00
BBL04,04-17 17:32:00 > 04-17 19:26:00
BBL16
BBL17,04-17 08:30:00 > 04-17 10:30:00,04-18 15:20:16 > 04-18 17:20:16
BBL18
BBL19
BBL20,04-17 13:00:00 > 04-17 14:54:00,04-18 12:51:21 > 04-18 14:15:21
BBL21,04-17 10:45:00 > 04-17 12:45:00
BBM01
BBM02
BBM04
BBM05
BBM07
BBR01,04-18 05:49:00 > 04-18 07:49:00
BBR02,04-17 16:12:00 > 04-17 18:12:00
BBR03,04-17 22:48:00 > 04-18 00:48:00
BBR04
BBR05,04-17 11:52:00 > 04-17 13:46:00
BBR06,04-17 18:42:00 > 04-17 20:42:00
BBR07,04-17 14:23:00 > 04-17 16:23:00
BBR08,04-17 12:28:00 > 04-17 14:22:00,04-18 19:36:42 > 04-18 21:00:42
BBR09,04-17 20:53:00 > 04-17 22:53:00
BBR10,04-17 16:01:00 > 04-17 18:01:00,04-17 18:47:37 > 04-17 20:47:37
BBR11,04-17 18:02:00 > 04-17 20:02:00
BBR12
BBR13,04-17 20:19:00 > 04-17 22:19:00
BBR14
BBR15,04-17 19:16:00 > 04-17 21:16:00
BBR16,04-17 14:13:00 > 04-17 16:13:00
BBR17
BBR18,04-17 19:12:00 > 04-17 21:12:00
BBR19,04-17 10:53:00 > 04-17 12:53:00
BBR20,04-17 10:28:00 > 04-17 12:30:00
BBR21,04-17 12:25:00 > 04-17 14:25:00,04-18 17:53:01 > 04-18 19:17:01
BBR23,04-17 13:47:00 > 04-17 15:47:00
BBR24,04-17 11:11:00 > 04-17 13:11:00
BBR25,04-17 14:22:00 > 04-17 16:22:00
BBR26,04-17 22:09:00 > 04-18 00:09:00,04-18 00:19:40 > 04-18 02:19:40
BBR27,04-17 14:23:00 > 04-17 16:23:00
BBR28,04-17 11:25:00 > 04-17 13:25:00,04-18 05:05:03 > 04-18 07:05:03
BBR29,04-17 20:35:00 > 04-17 22:35:00
BBR30,04-18 02:19:00 > 04-18 04:19:00
BBR31,04-17 09:02:00 > 04-17 12:30:00,04-18 04:32:24 > 04-18 06:32:24
BBR32,04-17 17:09:00 > 04-17 19:09:00
BBR33,04-17 11:53:00 > 04-17 13:53:00
BBR34
BBR35,04-17 12:12:00 > 04-17 14:12:00
BBR36
BBR37,04-17 12:45:00 > 04-17 14:39:00,04-18 05:16:21 > 04-18 06:40:21
BBR38
BBR39
BBR40,04-17 12:53:00 > 04-17 14:53:00,04-17 15:02:55 > 04-17 16:26:55
BBR41,04-17 10:32:00 > 04-17 12:32:00
BBR42,04-18 04:32:24 > 04-18 06:32:24
BBR43
BBR44,04-17 13:08:00 > 04-17 15:08:00
BBR45,04-17 21:49:00 > 04-17 23:49:00
BBS01,04-17 17:41:00 > 04-17 19:41:00,04-18 05:11:33 > 04-18 15:16:01
BBS02,04-17 09:49:00 > 04-17 11:49:00
BBS04,04-17 09:39:00 > 04-17 12:30:00
BBS05,04-17 08:56:00 > 04-17 10:56:00,04-18 12:21:36 > 04-18 14:21:36
BBS06,04-17 10:53:00 > 04-17 12:53:00,04-18 04:14:48 > 04-18 14:56:01
BBS07,04-17 10:16:00 > 04-17 12:30:00
BBS08,04-18 02:01:00 > 04-18 04:01:00
BBS09,04-17 08:30:00 > 04-17 10:30:00
BBS10,04-17 18:12:00 > 04-17 20:12:00
BBU01,04-17 08:30:00 > 04-17 10:24:00
BBU02
BBU03
BBU04
BBU05,04-17 12:05:00 > 04-17 14:05:00
BBU06,04-17 08:53:00 > 04-17 10:47:00
BBU08,04-17 15:09:00 > 04-17 17:09:00
BBU09,04-17 08:30:00 > 04-17 10:30:00
BBU10,04-17 12:16:00 > 04-17 14:16:00
BBU11,04-17 17:53:00 > 04-17 19:53:00
BBU12
BBU13
BBU14
BBU15
BBU16,04-17 09:36:00 > 04-17 11:30:00
BBU17
BBU18,04-17 10:37:00 > 04-17 12:31:00
BBU19
BBU21,04-17 08:30:00 > 04-17 10:24:00
BBU22
BBU23,04-17 09:33:00 > 04-17 11:27:00
BBU24
BBU25,04-17 11:10:00 > 04-17 13:10:00
BBU26
BBU27
BBU28,04-17 11:20:00 > 04-17 13:20:00
BBU29,04-17 18:15:00 > 04-17 20:15:00
BBU30,04-17 11:32:00 > 04-17 13:32:00
BBU31,04-17 12:16:00 > 04-17 14:16:00
BBU33,04-17 12:49:00 > 04-17 14:49:00
BBU34
BBU35
BBU36
BBU37,04-17 11:25:00 > 04-17 13:25:00
BBU38
BBU39,04-17 17:33:00 > 04-17 19:33:00
BBU41
BBU42
BBU43,04-17 08:30:00 > 04-17 10:24:00
BBU44,04-17 15:15:00 > 04-17 17:15:00
BBU45
BBU46
BBU47,04-17 11:33:00 > 04-17 13:33:00
BBU49,04-17 09:51:00 > 04-17 11:45:00
BBU50
BBU51
BBU52,04-17 08:30:00 > 04-17 10:24:00
BBU54
BBU55
BBU56,04-17 12:52:00 > 04-17 14:52:00
BBU57,04-17 08:30:00 > 04-17 10:24:00
BBU58,04-17 14:26:00 > 04-17 16:26:00
BBU59
BBU60
BBU61,04-17 14:11:00 > 04-17 16:11:00
BBU62,04-17 14:57:00 > 04-17 16:57:00
BBU63,04-17 14:03:00 > 04-17 16:03:00
BBU64,04-17 14:06:00 > 04-17 16:06:00
BBU65,04-17 10:59:00 > 04-17 12:59:00
BBU66
BBU67,04-17 09:55:00 > 04-17 11:55:00
BBU68
BBU69
BBU70,04-17 15:55:00 > 04-17 17:19:00
